ZipCode,Category,Destination,YearsAhead,AbsoluteValue,NormalizedValue,Rank,Metric
60656,Distance To Work,60623,,10.348,0.279035742,42,Distance between two zipcodes in miles
60657,Distance To Work,60623,,7.564,0.47300216,28,Distance between two zipcodes in miles
60659,Distance To Work,60623,,10.404,0.275134118,43,Distance between two zipcodes in miles
60660,Distance To Work,60623,,10.145,0.293179126,40,Distance between two zipcodes in miles
60707,Distance To Work,60623,,7.213,0.497456978,26,Distance between two zipcodes in miles
60827,Distance To Work,60623,,13.913,0.030655612,50,Distance between two zipcodes in miles
6761,Distance To Work,60624,,4.126,0.752712017,11,Distance between two zipcodes in miles
12311,Distance To Work,60624,,5.158,0.690860054,18,Distance between two zipcodes in miles
60608,Distance To Work,60624,,2.923,0.824812706,7,Distance between two zipcodes in miles
60609,Distance To Work,60624,,5.738,0.656098292,21,Distance between two zipcodes in miles
60610,Distance To Work,60624,,4.35,0.739286785,13,Distance between two zipcodes in miles
60612,Distance To Work,60624,,1.547,0.90728199,2,Distance between two zipcodes in miles
60613,Distance To Work,60624,,6.03,0.638597543,23,Distance between two zipcodes in miles
60614,Distance To Work,60624,,4.544,0.727659574,15,Distance between two zipcodes in miles
60615,Distance To Work,60624,,7.854,0.529277794,34,Distance between two zipcodes in miles
60616,Distance To Work,60624,,5.852,0.649265808,22,Distance between two zipcodes in miles
60617,Distance To Work,60624,,13.573,0.186514834,48,Distance between two zipcodes in miles
60618,Distance To Work,60624,,4.94,0.703925682,16,Distance between two zipcodes in miles
60619,Distance To Work,60624,,11.208,0.328258915,44,Distance between two zipcodes in miles
60620,Distance To Work,60624,,10.147,0.391848966,43,Distance between two zipcodes in miles
60621,Distance To Work,60624,,8.043,0.517950255,35,Distance between two zipcodes in miles
60622,Distance To Work,60624,,2.073,0.875756668,5,Distance between two zipcodes in miles
60623,Distance To Work,60624,,2.761,0.834522026,6,Distance between two zipcodes in miles
60624,Distance To Work,60624,,0,1,1,Distance between two zipcodes in miles
60625,Distance To Work,60624,,6.296,0.622655079,24,Distance between two zipcodes in miles
60626,Distance To Work,60624,,9.335,0.440515433,41,Distance between two zipcodes in miles
60628,Distance To Work,60624,,14.094,0.155289182,49,Distance between two zipcodes in miles
60629,Distance To Work,60624,,6.978,0.581780042,28,Distance between two zipcodes in miles
60630,Distance To Work,60624,,6.545,0.607731495,25,Distance between two zipcodes in miles
60631,Distance To Work,60624,,9.754,0.415403057,42,Distance between two zipcodes in miles
60632,Distance To Work,60624,,4.421,0.735031465,14,Distance between two zipcodes in miles
60633,Distance To Work,60624,,16.685,0,51,Distance between two zipcodes in miles
60634,Distance To Work,60624,,6.698,0.598561582,26,Distance between two zipcodes in miles
60636,Distance To Work,60624,,7.368,0.558405754,30,Distance between two zipcodes in miles
60637,Distance To Work,60624,,9.274,0.444171411,40,Distance between two zipcodes in miles
60638,Distance To Work,60624,,7.368,0.558405754,30,Distance between two zipcodes in miles
60639,Distance To Work,60624,,3.446,0.793467186,10,Distance between two zipcodes in miles
60640,Distance To Work,60624,,6.939,0.584117471,27,Distance between two zipcodes in miles
60641,Distance To Work,60624,,5.073,0.69595445,17,Distance between two zipcodes in miles
60642,Distance To Work,60624,,3.388,0.796943362,9,Distance between two zipcodes in miles
60643,Distance To Work,60624,,12.803,0.23266407,47,Distance between two zipcodes in miles
60644,Distance To Work,60624,,2.063,0.876356008,4,Distance between two zipcodes in miles
60645,Distance To Work,60624,,9.104,0.454360204,39,Distance between two zipcodes in miles
60646,Distance To Work,60624,,8.535,0.488462691,37,Distance between two zipcodes in miles
60647,Distance To Work,60624,,2.947,0.823374288,8,Distance between two zipcodes in miles
60649,Distance To Work,60624,,11.218,0.327659574,45,Distance between two zipcodes in miles
60651,Distance To Work,60624,,1.723,0.896733593,3,Distance between two zipcodes in miles
60652,Distance To Work,60624,,8.987,0.46137249,38,Distance between two zipcodes in miles
60653,Distance To Work,60624,,7.026,0.578903206,29,Distance between two zipcodes in miles
60654,Distance To Work,60624,,4.183,0.749295775,12,Distance between two zipcodes in miles
60655,Distance To Work,60624,,12.433,0.254839676,46,Distance between two zipcodes in miles
60656,Distance To Work,60624,,8.071,0.516272101,36,Distance between two zipcodes in miles
60657,Distance To Work,60624,,5.169,0.690200779,19,Distance between two zipcodes in miles
60659,Distance To Work,60624,,7.662,0.540785136,33,Distance between two zipcodes in miles
60660,Distance To Work,60624,,7.563,0.54671861,32,Distance between two zipcodes in miles
60707,Distance To Work,60624,,5.4,0.676356008,20,Distance between two zipcodes in miles
60827,Distance To Work,60624,,16.541,0.008630506,50,Distance between two zipcodes in miles
6761,Distance To Work,60625,,6.939,0.689932526,27,Distance between two zipcodes in miles
12311,Distance To Work,60625,,7.456,0.666830511,29,Distance between two zipcodes in miles
60608,Distance To Work,60625,,8.346,0.627061084,30,Distance between two zipcodes in miles
60609,Distance To Work,60625,,11.234,0.498011529,34,Distance between two zipcodes in miles
60610,Distance To Work,60625,,5.736,0.743688279,19,Distance between two zipcodes in miles
60612,Distance To Work,60625,,6.233,0.721479959,22,Distance between two zipcodes in miles
60613,Distance To Work,60625,,2.922,0.869431163,8,Distance between two zipcodes in miles
60614,Distance To Work,60625,,4.306,0.80758747,14,Distance between two zipcodes in miles
60615,Distance To Work,60625,,12.187,0.455426963,36,Distance between two zipcodes in miles
60616,Distance To Work,60625,,9.875,0.558738103,32,Distance between two zipcodes in miles
60617,Distance To Work,60625,,18.283,0.183028732,46,Distance between two zipcodes in miles
60618,Distance To Work,60625,,1.38,0.938335046,2,Distance between two zipcodes in miles
60619,Distance To Work,60625,,16.539,0.260958935,45,Distance between two zipcodes in miles
60620,Distance To Work,60625,,16.007,0.284731221,44,Distance between two zipcodes in miles
60621,Distance To Work,60625,,13.473,0.397962375,39,Distance between two zipcodes in miles
60622,Distance To Work,60625,,4.859,0.782876804,16,Distance between two zipcodes in miles
60623,Distance To Work,60625,,9.031,0.596452031,31,Distance between two zipcodes in miles
60624,Distance To Work,60625,,6.296,0.71866482,23,Distance between two zipcodes in miles
60625,Distance To Work,60625,,0,1,1,Distance between two zipcodes in miles
60626,Distance To Work,60625,,3.163,0.858662139,11,Distance between two zipcodes in miles
60628,Distance To Work,60625,,19.761,0.116984673,49,Distance between two zipcodes in miles
60629,Distance To Work,60625,,13.113,0.414048885,37,Distance between two zipcodes in miles
60630,Distance To Work,60625,,3.09,0.861924125,10,Distance between two zipcodes in miles
60631,Distance To Work,60625,,6.517,0.70878949,25,Distance between two zipcodes in miles
60632,Distance To Work,60625,,10.365,0.536842576,33,Distance between two zipcodes in miles
60633,Distance To Work,60625,,21.93,0.020063452,50,Distance between two zipcodes in miles
60634,Distance To Work,60625,,5.832,0.739398543,20,Distance between two zipcodes in miles
60636,Distance To Work,60625,,13.204,0.409982573,38,Distance between two zipcodes in miles
60637,Distance To Work,60625,,14.091,0.370347201,41,Distance between two zipcodes in miles
60638,Distance To Work,60625,,13.601,0.392242728,40,Distance between two zipcodes in miles
60639,Distance To Work,60625,,4.633,0.792975557,15,Distance between two zipcodes in miles
60640,Distance To Work,60625,,2.06,0.907949417,4,Distance between two zipcodes in miles
60641,Distance To Work,60625,,2.922,0.869431163,8,Distance between two zipcodes in miles
60642,Distance To Work,60625,,5.253,0.765271013,17,Distance between two zipcodes in miles
60643,Distance To Work,60625,,18.748,0.162250324,48,Distance between two zipcodes in miles
60644,Distance To Work,60625,,6.939,0.689932526,27,Distance between two zipcodes in miles
60645,Distance To Work,60625,,2.808,0.874525225,6,Distance between two zipcodes in miles
60646,Distance To Work,60625,,3.719,0.833817418,13,Distance between two zipcodes in miles
60647,Distance To Work,60625,,3.451,0.845792931,12,Distance between two zipcodes in miles
60649,Distance To Work,60625,,15.578,0.303900979,43,Distance between two zipcodes in miles
60651,Distance To Work,60625,,5.253,0.765271013,17,Distance between two zipcodes in miles
60652,Distance To Work,60625,,15.192,0.321149292,42,Distance between two zipcodes in miles
60653,Distance To Work,60625,,11.345,0.493051522,35,Distance between two zipcodes in miles
60654,Distance To Work,60625,,6.328,0.717234908,24,Distance between two zipcodes in miles
60655,Distance To Work,60625,,18.641,0.167031592,47,Distance between two zipcodes in miles
60656,Distance To Work,60625,,6.181,0.723803566,21,Distance between two zipcodes in miles
60657,Distance To Work,60625,,2.921,0.869475848,7,Distance between two zipcodes in miles
60659,Distance To Work,60625,,1.38,0.938335046,2,Distance between two zipcodes in miles
60660,Distance To Work,60625,,2.173,0.90290004,5,Distance between two zipcodes in miles
60707,Distance To Work,60625,,6.636,0.703472005,26,Distance between two zipcodes in miles
60827,Distance To Work,60625,,22.379,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60626,,9.104,0.634832137,25,Distance between two zipcodes in miles
12311,Distance To Work,60626,,9.335,0.625566564,26,Distance between two zipcodes in miles
60608,Distance To Work,60626,,11.055,0.55657615,30,Distance between two zipcodes in miles
60609,Distance To Work,60626,,13.813,0.445950824,35,Distance between two zipcodes in miles
60610,Distance To Work,60626,,7.748,0.689222253,17,Distance between two zipcodes in miles
60612,Distance To Work,60626,,9.031,0.637760218,24,Distance between two zipcodes in miles
60613,Distance To Work,60626,,4.267,0.828847619,7,Distance between two zipcodes in miles
60614,Distance To Work,60626,,6.296,0.747462998,13,Distance between two zipcodes in miles
60615,Distance To Work,60626,,14.267,0.427740564,36,Distance between two zipcodes in miles
60616,Distance To Work,60626,,12.013,0.518150094,31,Distance between two zipcodes in miles
60617,Distance To Work,60626,,20.292,0.186073563,46,Distance between two zipcodes in miles
60618,Distance To Work,60626,,4.42,0.822710681,8,Distance between two zipcodes in miles
60619,Distance To Work,60626,,18.89,0.242308772,45,Distance between two zipcodes in miles
60620,Distance To Work,60626,,18.642,0.252256227,44,Distance between two zipcodes in miles
60621,Distance To Work,60626,,15.949,0.360274357,38,Distance between two zipcodes in miles
60622,Distance To Work,60626,,7.661,0.692711885,16,Distance between two zipcodes in miles
60623,Distance To Work,60626,,12.013,0.518150094,31,Distance between two zipcodes in miles
60624,Distance To Work,60626,,9.335,0.625566564,26,Distance between two zipcodes in miles
60625,Distance To Work,60626,,3.163,0.873129838,6,Distance between two zipcodes in miles
60626,Distance To Work,60626,,0,1,1,Distance between two zipcodes in miles
60628,Distance To Work,60626,,22.235,0.108138462,49,Distance between two zipcodes in miles
60629,Distance To Work,60626,,15.949,0.360274357,38,Distance between two zipcodes in miles
60630,Distance To Work,60626,,5.394,0.783642854,11,Distance between two zipcodes in miles
60631,Distance To Work,60626,,7.752,0.689061811,19,Distance between two zipcodes in miles
60632,Distance To Work,60626,,13.154,0.472383779,33,Distance between two zipcodes in miles
60633,Distance To Work,60626,,24.142,0.031647347,50,Distance between two zipcodes in miles
60634,Distance To Work,60626,,8.314,0.666519594,21,Distance between two zipcodes in miles
60636,Distance To Work,60626,,15.874,0.36328266,37,Distance between two zipcodes in miles
60637,Distance To Work,60626,,16.279,0.347037824,40,Distance between two zipcodes in miles
60638,Distance To Work,60626,,16.69,0.330552324,41,Distance between two zipcodes in miles
60639,Distance To Work,60626,,7.751,0.689101921,18,Distance between two zipcodes in miles
60640,Distance To Work,60626,,2.808,0.887369139,5,Distance between two zipcodes in miles
60641,Distance To Work,60626,,5.841,0.765713369,12,Distance between two zipcodes in miles
60642,Distance To Work,60626,,7.609,0.694797641,15,Distance between two zipcodes in miles
60643,Distance To Work,60626,,21.401,0.141590791,47,Distance between two zipcodes in miles
60644,Distance To Work,60626,,10.1,0.594881874,29,Distance between two zipcodes in miles
60645,Distance To Work,60626,,1.029,0.958726084,2,Distance between two zipcodes in miles
60646,Distance To Work,60626,,4.684,0.812121455,9,Distance between two zipcodes in miles
60647,Distance To Work,60626,,6.401,0.743251374,14,Distance between two zipcodes in miles
60649,Distance To Work,60626,,17.508,0.297741767,42,Distance between two zipcodes in miles
