GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,,,,HD01_VD26,,,,HC01_EST_VC35,HC02_EST_VC35,HC03_EST_VC35,HC01_EST_VC36,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_MOE_VC55,HC02_EST_VC55,HC01_EST_VC02,HC02_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC15,HC01_EST_VC17,HC01_EST_VC18,HC01_EST_VC20
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,m_lt_ql_19,m_20_69,m_70_and_over,Estimate; Female:,f_lt_ql_19,f_20_69,f_70_and_over,Total; Estimate; SUMMARY INDICATORS - Median age (years),Male; Estimate; SUMMARY INDICATORS - Median age (years),Female; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; Workers 16 years and over,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Car, truck, or van",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Public transportation (excluding taxicab),Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Walked,Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Bicycle,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Taxicab, motorcycle, or other means",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Worked at home,Total; Margin of Error; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Male; Estimate; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Total; Estimate; Total households,Married-couple family household; Estimate; Total households,Nonfamily household; Estimate; Total households,Total; Estimate; Average household size,Total; Estimate; FAMILIES - Total families,Total; Estimate; FAMILIES - Average family size,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years only,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years and 6 to 17 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - 6 to 17 years only,Total; Estimate; Total households,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over
8600000US60083,60083,ZCTA5 60083,10581,5163,1512,3238,413,5418,1359,3424,635,38.7,35.7,40.8,95.3,62.8,21.2,41.6,5323,93.8,2,0.1,0,1.7,2.4,2.7,30.7,3588,2373,888,2.95,2700,3.49,1251,23.5,20.5,56,3588,37.7,37.2,7.7
8600000US60084,60084,ZCTA5 60084,16357,8153,2291,5377,485,8204,2093,5367,744,38.3,37.6,39.4,99.4,56.1,18.2,38,8584,87.7,1.7,1.6,0,1.6,7.4,2.3,34.1,5972,3402,1870,2.73,4102,3.32,1979,17.6,18.1,64.3,5972,36.6,33.4,10.3
8600000US60085,60085,ZCTA5 60085,71611,35776,11566,22939,1271,35835,11986,21803,2046,30.1,30,30.1,99.8,58.9,11.9,47,32639,90.2,3.8,1.7,0.2,0.8,3.4,0.9,27,22709,9606,6989,3.07,15720,3.72,9700,20.9,28.4,50.7,22709,47.6,25.7,6.6
8600000US60087,60087,ZCTA5 60087,25748,12579,3556,7930,1093,13169,3439,8519,1211,35.8,34.7,36.5,95.5,57.6,19.1,38.5,12687,91.6,2.5,1.3,0.2,1.6,2.8,1.3,28.5,9256,4328,2915,2.76,6341,3.3,3203,22.6,19,58.4,9256,37.6,33.9,7.4
8600000US60088,60088,ZCTA5 60088,12739,9133,3256,5877,0,3606,1304,2281,21,21.7,21.4,22.7,253.3,10.8,0.7,10,10722,21.6,0.1,58.6,0.4,1.3,18.1,1,9.3,1148,788,177,3.01,971,3.2,554,38.3,28.5,33.2,1148,53.7,10.6,0
8600000US60089,60089,ZCTA5 60089,41642,20272,5217,13357,1698,21370,4958,14323,2089,42.4,42.1,42.8,94.9,57,21.8,35.3,22397,86.4,5.3,0.6,0.4,1.1,6.1,0.9,32.7,15835,10178,4152,2.62,11683,3.11,5313,21.6,14.9,63.5,15835,34.7,36.1,10
8600000US60090,60090,ZCTA5 60090,38045,19016,4607,13183,1226,19029,4810,12097,2122,36.4,35,38.6,99.9,54.3,19.2,35.1,20572,92.2,2.3,1.1,0.3,0.7,3.4,0.9,25.9,14088,7406,4919,2.66,9169,3.37,4320,31.1,19.8,49.1,14088,32.4,34,10.8
8600000US60091,60091,ZCTA5 60091,27304,13329,4448,7370,1511,13975,4111,7913,1951,44.1,42.5,45.5,95.4,89.8,33.8,55.9,11613,64.2,21.1,2.3,0.3,0.3,11.7,1.3,36.5,9609,6596,2174,2.83,7435,3.3,3770,14.9,14,71.2,9609,40.4,45.3,12.8
8600000US60093,60093,ZCTA5 60093,19204,9382,3138,5182,1062,9822,3065,5573,1184,42.8,42.2,43.4,95.5,91.1,33.1,57.9,8020,64.5,21.8,2.3,0.3,0.9,10.1,1.6,36.4,6671,4748,1381,2.88,5290,3.29,2653,17.2,17.5,65.3,6671,41,42.4,11.1
8600000US60096,60096,ZCTA5 60096,6854,3313,657,2442,214,3541,1005,2262,274,41.7,42.6,40.9,93.6,51,20.8,30.2,3521,91,1.8,1.3,0.3,0.8,4.9,1.9,32.1,2527,1525,615,2.71,1912,3.09,681,19.1,13.2,67.7,2527,29.8,39.7,9.3
8600000US60097,60097,ZCTA5 60097,10352,5663,1466,3848,349,4689,1191,3126,372,39.9,39.7,40.6,120.8,58,20.9,37.2,4914,94.5,0.8,1.3,0,1,2.4,2.8,40,4113,2195,1284,2.52,2829,3,1318,20,18.7,61.2,4113,33.7,34.3,7.2
8600000US60098,60098,ZCTA5 60098,32508,16198,4624,10343,1231,16310,4170,10460,1680,38,36,39.8,99.3,60.7,21,39.6,15984,88.8,3.2,1.2,0.4,0.7,5.8,1.4,35.3,11987,6226,3969,2.64,8018,3.24,3653,24.3,14.9,60.8,11987,34.3,36.8,10.3
8600000US60099,60099,ZCTA5 60099,31242,15544,4856,9641,1047,15698,4614,9751,1333,34.5,31.9,36.6,99,63.6,19.1,44.4,14106,93.5,2.3,1.2,0,0.9,2,1.7,30,10871,4945,3357,2.83,7514,3.4,3750,16.5,25.4,58.1,10871,38.7,32.3,9.4
8600000US60101,60101,ZCTA5 60101,39645,19870,5648,12783,1439,19775,5560,12179,2036,35.4,34.6,36.3,100.5,62.4,21.1,41.3,18813,92.4,2.9,1.8,0.1,0.6,2.3,1.4,27.9,13108,7114,3514,3.01,9594,3.6,4545,16.8,26,57.2,13108,38.7,37.1,7.5
8600000US60102,60102,ZCTA5 60102,32618,16099,4681,10513,905,16519,4534,10937,1048,39.5,38.7,40,97.5,55.9,16.7,39.2,17380,89.4,3.5,0.3,0,0.3,6.4,1.4,39.5,11173,7507,2262,2.92,8911,3.3,4109,18.5,16.3,65.2,11173,39,33.4,6.1
8600000US60103,60103,ZCTA5 60103,42437,21128,6184,13970,974,21309,5664,13866,1779,39.1,37.7,40.2,99.2,56,15.5,40.5,22873,87.3,5,0.4,0.3,0.3,6.7,1.1,36.8,14032,10093,2720,3.02,11312,3.42,5408,21.6,15.7,62.7,14032,40.5,31.3,6.5
8600000US60104,60104,ZCTA5 60104,19010,8878,2588,5782,508,10132,2372,6848,912,36,34.2,37.2,87.6,52.8,17.4,35.4,9130,85.6,9.2,1.3,0.6,1.6,1.7,1.7,28.8,6039,2273,1489,3.13,4550,3.65,1843,19.2,15.7,65.1,6039,40.1,39.1,8.8
8600000US60106,60106,ZCTA5 60106,20215,9967,2460,6830,677,10248,2691,6404,1153,36.2,36.4,35.8,97.3,54.4,19.2,35.2,10421,92.9,3.6,1.2,0.1,0.7,1.6,1.5,28.1,6897,3610,2014,2.9,4883,3.47,2166,21.9,23.7,54.4,6897,35.1,36.4,9.1
8600000US60107,60107,ZCTA5 60107,40916,21269,5882,14385,1002,19647,4597,13684,1366,37.9,36.5,39,108.3,51,15.6,35.4,21454,93,3.3,0.7,0.3,0.3,2.4,1,33.1,13341,7682,3086,3.04,10255,3.48,4504,18.5,18.5,63,13341,37.2,33.5,7.3
8600000US60108,60108,ZCTA5 60108,22981,10692,2056,7441,1195,12289,2539,7735,2015,43.7,41.7,45,87,58.3,29.8,28.5,11947,92.3,2.9,0.8,0,0.6,3.5,1.1,30.2,8976,4700,3196,2.47,5780,3.13,1944,25.4,20.8,53.8,8976,23.7,43.1,11.7
8600000US60109,60109,ZCTA5 60109,553,251,55,189,7,302,100,196,6,40,48.1,33.9,83.1,40.4,8.6,31.7,343,90.7,1.7,4.1,0,0,3.5,5.5,36,198,135,34,2.79,164,3.1,58,31,5.2,63.8,198,36.4,23.2,1
8600000US60110,60110,ZCTA5 60110,39513,20141,7279,12117,745,19372,6690,11744,938,30.4,30.2,30.6,104,64.2,10.5,53.7,18663,95.2,1.5,0.7,0.1,0.6,1.9,1.1,32.7,11075,6296,2176,3.57,8899,3.96,5367,19.8,24.6,55.7,11075,52.6,24,4.2
8600000US60111,60111,ZCTA5 60111,199,98,0,76,22,101,0,95,6,65.6,65.9,64.8,97,168.9,168.9,-,100,73,0,0,0,0,27,N,N,107,94,13,1.86,94,1.98,0,-,-,-,107,0,98.1,5.6
8600000US60112,60112,ZCTA5 60112,4536,2149,678,1423,48,2387,913,1428,46,30.1,31.4,28.8,90,57.5,5.2,52.3,2092,96.9,0,0,0,0,3.1,3.2,34.6,1370,806,311,3.31,1059,3.68,723,27.4,14.4,58.2,1370,55.3,10.5,3.2
8600000US60113,60113,ZCTA5 60113,350,166,23,135,8,184,45,127,12,41.2,40,41.7,90.2,38.9,14.3,24.6,183,98.4,0,0,0,0,1.6,5.2,21.7,152,58,67,2.3,85,2.87,31,16.1,9.7,74.2,152,25.7,30.3,3.3
8600000US60115,60115,ZCTA5 60115,45923,22183,6164,14793,1226,23740,6702,15283,1755,24.6,24.9,24.2,93.4,39.1,12.3,26.7,21238,82.7,4.3,7.4,2.2,0.6,2.8,1.6,26,15938,5695,7679,2.57,8259,3.25,4138,29.7,21.8,48.5,15938,27.5,23.3,6.9
8600000US60118,60118,ZCTA5 60118,15705,8033,1986,5312,735,7672,1523,5304,845,44.9,43.7,45.9,104.7,55.8,24.8,31.1,8285,89.1,1.9,2.8,0.1,0.5,5.7,1.9,31.6,6268,3585,1960,2.51,4308,3.03,1561,25.7,14.7,59.6,6268,27.2,39.9,12
8600000US60119,60119,ZCTA5 60119,10169,4799,1329,3239,231,5370,1453,3548,369,42,43.1,40.9,89.4,52.3,14.3,38,5438,89,2.4,0.7,0,0.6,7.3,2.4,34.3,3541,2573,675,2.87,2866,3.23,1229,14.3,8.9,76.8,3541,35.1,28.6,5.9
8600000US60120,60120,ZCTA5 60120,50809,25920,8318,16335,1267,24889,8142,15240,1507,31.4,30.8,31.8,104.1,61.9,14.3,47.5,23863,93.7,1.9,0.9,0.1,1.6,1.8,1.3,30.7,15207,7984,4429,3.32,10778,3.98,6047,21.8,25.8,52.4,15207,44.6,28.7,7.1
8600000US60123,60123,ZCTA5 60123,48895,24688,7526,15679,1483,24207,6675,15169,2363,34.6,33.6,36.1,102,59.2,17.8,41.4,23663,89.7,3,1.9,0.1,1.4,3.9,1.1,29,16058,8045,4637,2.94,11421,3.53,5751,26.3,22.5,51.2,16058,38.8,35.2,8.9
8600000US60124,60124,ZCTA5 60124,20761,10718,3198,6509,1011,10043,2613,6460,970,40.3,39.1,41.4,106.7,71.8,27.2,44.6,10045,89.2,2.8,0.4,0,0.9,6.7,2.5,38.9,7120,5012,1358,2.91,5762,3.26,2530,28.6,24.5,46.9,7120,36.5,38,7.2
8600000US60126,60126,ZCTA5 60126,47818,23770,7681,14215,1874,24048,6389,14341,3318,39.6,36.1,42.1,98.8,71.6,26.1,45.6,22560,81.2,9.7,2.6,0.4,0.7,5.3,0.8,31.5,16502,10307,4357,2.82,12145,3.39,5982,21.7,16.8,61.5,16502,37.6,38.1,11
8600000US60129,60129,ZCTA5 60129,186,94,37,48,9,92,32,52,8,31.8,33.8,31.5,102.2,95.8,27.4,68.4,82,91.5,0,0,0,0,8.5,5.7,22.1,62,45,12,3,50,3.36,18,5.6,83.3,11.1,62,30.6,33.9,3.2
8600000US60130,60130,ZCTA5 60130,14137,6366,1072,4787,507,7771,1371,5787,613,38.8,37.3,40.3,81.9,40.5,18.1,22.4,7728,65,23.3,3.5,0.2,0.1,7.9,1.7,34,7287,2161,4088,1.91,3199,2.84,1146,28,15.1,56.9,7287,16.9,30.2,13.3
8600000US60131,60131,ZCTA5 60131,18072,8719,2071,6048,600,9353,2104,6381,868,39.4,38.6,40,93.2,51.4,20.2,31.3,9463,87.2,5.6,3.1,0.1,2.3,1.7,1.5,30.5,6412,3126,2023,2.82,4389,3.53,1795,28.5,14.7,56.8,6412,32,38.9,10.2
8600000US60133,60133,ZCTA5 60133,38518,19166,5878,12299,989,19352,5894,12446,1012,33.8,33.1,34.2,99,55,12.7,42.3,19506,91.9,2.7,1.8,0.5,0.9,2.3,1.1,30.3,11290,7129,1956,3.41,9334,3.75,4723,17.7,23,59.3,11290,45.7,30.2,5.4
8600000US60134,60134,ZCTA5 60134,29127,14293,4413,8780,1100,14834,3979,9273,1582,42.7,41.7,43.9,96.4,69.6,23.7,46,14164,80.4,6.9,1.8,0.3,0.7,9.9,2.1,38,10202,7015,2132,2.84,8070,3.21,4091,20.2,12.3,67.5,10202,41.2,36.9,9.6
8600000US60135,60135,ZCTA5 60135,6553,3357,891,2286,180,3196,758,2079,359,42.4,42.7,41.4,105,52.9,19.9,32.9,3331,95.3,0,0.9,1.5,0.7,1.6,4.1,40.3,2606,1225,1012,2.51,1594,3.15,715,15.5,10.8,73.7,2606,28.5,37.3,9.2
8600000US60136,60136,ZCTA5 60136,7479,4068,1731,2322,15,3411,930,2391,90,32.2,28.9,34.6,119.3,64.4,9.7,54.7,3807,91.8,2,0,0,1.1,5.1,6.7,41.8,2187,1596,351,3.42,1836,3.71,1255,34.4,24.5,41.1,2187,61,19.4,2.3
8600000US60137,60137,ZCTA5 60137,37798,18322,4866,11768,1688,19476,5156,11974,2346,41.6,40.5,42.6,94.1,65.2,25.3,39.9,18709,77.8,10.2,1.5,0.4,0.9,9.3,1,31.9,14119,8817,3970,2.67,10149,3.25,4541,21.6,19.1,59.3,14119,33.3,39.6,11.4
8600000US60139,60139,ZCTA5 60139,34614,17386,5126,11552,708,17228,4417,11640,1171,33.4,32.6,34.1,100.9,53.4,14.7,38.7,18113,92.5,2.8,0.6,0.4,1.1,2.6,0.9,27,11408,6001,3190,3.03,8218,3.62,3929,19.5,28.5,52,11408,38.3,30.6,4.8
8600000US60140,60140,ZCTA5 60140,15985,7471,2074,4761,636,8514,2880,4948,686,40.2,41.3,38.8,87.7,70.3,22.2,48.1,7937,93.9,1.1,1.1,0,0,3.9,3.2,39.1,5745,3643,1193,2.77,4552,3.08,2548,21.2,5.8,73,5745,50.5,36.1,6.5
8600000US60141,60141,ZCTA5 60141,192,174,0,108,66,18,0,0,18,67.3,66.1,-,966.7,123.3,123.3,-,13,0,100,0,0,0,0,N,N,18,0,18,-,0,-,0,-,-,-,18,0,100,100
8600000US60142,60142,ZCTA5 60142,27337,13091,3480,7147,2464,14246,2944,8014,3288,46.4,44.1,49.4,91.9,111,65.1,46,11674,91.2,1.8,0.2,0.1,0.9,5.7,2.4,38,11158,7125,3355,2.45,7803,3.02,3042,16.7,21.9,61.5,11158,27.9,57.5,20.7
8600000US60143,60143,ZCTA5 60143,10372,5039,1120,3377,542,5333,1195,3528,610,41.1,42.9,40.2,94.5,61.6,27.5,34.1,5511,88.3,4.6,0.3,0.8,1.4,4.6,2.2,29.9,3895,2257,1103,2.63,2792,3.12,1041,25.4,19.2,55.4,3895,27.6,41.5,8.9
8600000US60144,60144,ZCTA5 60144,64,35,4,26,5,29,11,14,4,44.5,49.3,44.3,120.7,73,32.4,40.5,34,88.2,0,5.9,0,0,5.9,13.2,47.1,30,12,18,2.13,12,3.17,7,0,0,100,30,23.3,36.7,6.7
8600000US60145,60145,ZCTA5 60145,2986,1614,489,1032,93,1372,445,844,83,33.3,33,34.3,117.6,55,14.3,40.6,1463,92.3,0.4,0.5,0,0.3,6.5,2.7,35.8,919,593,202,3.24,717,3.54,338,23.4,10.9,65.7,919,44.9,28.2,6.3
8600000US60146,60146,ZCTA5 60146,2566,1318,339,863,116,1248,345,800,103,35.7,33,37.3,105.6,57.3,18.5,38.9,1206,94.2,0,0.7,0,0.5,4.6,3.7,39.1,947,540,296,2.71,651,3.26,279,27.6,17.2,55.2,947,32,37.6,14.7
8600000US60148,60148,ZCTA5 60148,52486,25552,5973,17177,2402,26934,6287,16982,3665,39.3,37.7,40.9,94.9,57.2,24.6,32.5,27027,84.7,4.8,1.9,0.4,1.3,6.8,0.9,28,20273,10569,6685,2.56,13588,3.16,5354,21.8,17.7,60.6,20273,28.6,37.9,11.2
8600000US60150,60150,ZCTA5 60150,1583,816,220,555,41,767,180,512,75,39.4,39.1,40.2,106.4,53.2,17.2,36,835,84.4,0,0.7,0.4,2,12.5,3.7,33.6,630,323,230,2.51,400,3.2,185,17.8,9.7,72.4,630,31.1,39.7,8.6
8600000US60151,60151,ZCTA5 60151,4184,2118,449,1528,141,2066,452,1457,157,40.8,41.7,39.9,102.5,48.5,18,30.5,2297,94.1,0.7,2,0,0.3,2.9,4,33.6,1522,912,389,2.75,1133,3.01,378,16.1,17.7,66.1,1522,28.5,37.1,4.4
8600000US60152,60152,ZCTA5 60152,12656,6129,1605,3879,645,6527,1615,4203,709,43.9,43.5,44,93.9,67.9,28.2,39.7,5872,93.5,0.2,1.6,0.4,1.2,3.1,2.1,41.4,4564,3030,945,2.76,3619,3.1,1250,22.8,15.4,61.8,4564,32.3,43.8,9.1
8600000US60153,60153,ZCTA5 60153,24029,11197,3383,6938,876,12832,3320,8229,1283,33.6,30.2,35.8,87.3,62,20.8,41.1,9784,82.7,6.8,2.8,0.2,3.4,4.1,1.6,31.5,7307,2619,1911,3.27,5396,3.91,2095,19.6,24.4,56,7307,39.4,45.1,11.1
8600000US60154,60154,ZCTA5 60154,16778,7917,1839,4995,1083,8861,1729,5644,1488,46.7,45,47.8,89.3,74.5,39.9,34.6,8026,88.2,4.8,1.1,0.2,1.2,4.6,1.5,29.3,6755,3659,2345,2.46,4410,3.12,1511,26.7,17.1,56.2,6755,25.1,49.7,15.3
8600000US60155,60155,ZCTA5 60155,7915,4097,888,2642,567,3818,739,2623,456,48.1,47.8,48.5,107.3,58.8,29.5,29.3,3627,79.5,9.2,4.5,0,0.7,6.1,3.6,33.2,3361,1043,1426,2.35,1935,3.23,540,2.8,22,75.2,3361,22.5,43,16
8600000US60156,60156,ZCTA5 60156,28812,13912,4388,9039,485,14900,4892,9368,640,35.5,34.5,36.3,93.4,55.6,10.3,45.4,15259,92.5,1.5,0.3,0.1,0.7,4.8,1.5,39.7,9717,5993,1959,2.97,7758,3.33,4191,19.7,18.8,61.6,9717,45.1,21,3.6
8600000US60157,60157,ZCTA5 60157,2293,1183,251,767,165,1110,295,693,122,42.5,42.7,42.2,106.6,60.8,24,36.8,1163,75.8,12.7,2.8,0,0,8.8,4.2,31.5,784,500,181,2.92,603,3.37,236,8.9,16.5,74.6,784,32.4,40.6,15.9
8600000US60160,60160,ZCTA5 60160,25534,12842,4642,7589,611,12692,3613,7829,1250,32.3,30.7,34.1,101.2,67.9,17.5,50.4,11623,89.5,3.6,2.8,0.3,1.7,2.1,1.1,26.5,7840,3351,2199,3.24,5641,3.88,3182,17.6,28.5,53.9,7840,45.3,35.6,11.8
8600000US60162,60162,ZCTA5 60162,8182,3906,936,2602,368,4276,921,2907,448,38,39.1,37,91.3,52,20.4,31.6,3743,90.6,6.1,0.5,0,0,2.8,2.5,28.3,2983,1092,1149,2.65,1834,3.46,728,4.7,14,81.3,2983,32,32.9,10.9
8600000US60163,60163,ZCTA5 60163,5192,2609,608,1796,205,2583,681,1672,230,38.8,39.2,38.1,101,55.4,19.1,36.3,2661,87.7,4,3.4,0,2.2,2.7,2.3,25.4,1746,885,540,2.97,1206,3.58,472,18.2,13.3,68.4,1746,36.8,41.9,9.6
8600000US60164,60164,ZCTA5 60164,21700,11113,3196,7170,747,10587,3049,6353,1185,36,35.6,36.3,105,60,19.7,40.4,10350,91.8,2.7,1.6,0.2,1.7,2,1.3,27.6,6446,3577,1713,3.33,4733,3.98,2250,19.9,20.3,59.8,6446,39.7,39.1,11.5
8600000US60165,60165,ZCTA5 60165,4936,2455,795,1596,64,2481,757,1626,98,30.8,31.5,30,99,52.6,10.4,42.2,2129,94,3.5,0.3,0,1.4,0.8,3.3,26.1,1311,603,253,3.77,1058,4.27,577,14.6,30.7,54.8,1311,51.7,22.7,3.4
8600000US60169,60169,ZCTA5 60169,34058,16997,4579,11574,844,17061,3946,11866,1249,35.1,33.3,37.4,99.6,50.2,15.4,34.8,18739,90.8,3.6,0.8,0.5,0.5,3.8,1.5,30.3,11668,6672,2976,2.9,8692,3.41,4072,26.5,12.5,61,11668,36.8,29.5,5.5
8600000US60171,60171,ZCTA5 60171,10248,5067,1179,3445,443,5181,1252,3325,604,39.2,37.2,42.1,97.8,56.4,23.2,33.2,5255,89.1,6,2.2,0,0.4,2.4,3.9,34.3,4135,1992,1567,2.47,2568,3.25,1119,36.1,25.1,38.8,4135,29.6,39.4,12.3
8600000US60172,60172,ZCTA5 60172,25045,12092,3229,8044,819,12953,3449,8416,1088,39.5,37.8,40.8,93.4,56.5,18.7,37.8,13696,90.6,4.2,0.9,0.5,0.3,3.6,1.1,28.1,8937,5160,2419,2.79,6518,3.33,3051,16.1,17.5,66.4,8937,36.4,33.1,7.5
8600000US60173,60173,ZCTA5 60173,12246,6108,1127,4743,238,6138,1192,4555,391,32.7,32.8,32.5,99.5,35,10.6,24.4,7648,88.4,5,1.4,0.6,0.9,3.8,1.6,27.7,5844,2254,3062,2.09,2782,2.96,1233,40.6,14.3,45.1,5844,23,18.6,5.2
8600000US60174,60174,ZCTA5 60174,31047,14672,3589,9840,1243,16375,3666,10441,2268,43.5,42.6,44.6,89.6,60.7,25.8,34.8,15951,87.1,3,2.9,0.4,0.2,6.4,1.7,31.8,12387,6660,4295,2.49,8092,3.11,3463,19.6,10.7,69.6,12387,29.5,40.2,14.3
8600000US60175,60175,ZCTA5 60175,26334,14022,4523,8685,814,12312,3502,8082,728,40.6,36.5,43.9,113.9,62.7,18.1,44.6,12556,84.8,4.2,0.5,0,1.1,9.4,1.6,39.2,8188,6242,1246,3.11,6942,3.4,3325,14.6,16.2,69.2,8188,41.9,35.7,5.2
8600000US60176,60176,ZCTA5 60176,11813,5866,1554,4000,312,5947,1282,4137,528,38.6,36.9,39.7,98.6,47.2,15,32.2,6241,84.9,6.6,1.6,0.7,2.6,3.7,2.1,30.7,4335,2098,1310,2.72,3025,3.29,1308,21.9,23.2,54.8,4335,32.9,29.6,7.3
8600000US60177,60177,ZCTA5 60177,23068,11117,3607,6947,563,11951,3828,7328,795,36.6,37.1,35.9,93,61.7,13.9,47.8,11829,91.2,1.9,1,0.5,0.4,5,1.8,33.9,7550,4701,1669,3.02,5881,3.47,3258,15.9,16.3,67.9,7550,46,25.9,6.1
8600000US60178,60178,ZCTA5 60178,22207,11217,2997,7362,858,10990,2696,7249,1045,37.8,36.2,40.1,102.1,55.8,21.6,34.1,11390,92.1,0.3,1.2,0.3,1,5.2,1.5,28.7,8552,4427,2904,2.58,5648,3.15,2384,24.5,13.1,62.4,8552,30.4,33.7,7.7
8600000US60180,60180,ZCTA5 60180,2030,957,265,601,91,1073,345,638,90,42.7,50.4,40.3,89.2,78.1,30.6,47.5,912,65.2,0,8,0,0,26.8,7.5,36.2,652,476,130,3.11,522,3.44,211,2.8,3.8,93.4,652,36.7,36.7,5.4
8600000US60181,60181,ZCTA5 60181,28667,14554,3777,9796,981,14113,3441,9380,1292,37.6,36.5,38.6,103.1,52.9,18.3,34.7,14519,88.2,4,1.7,0.5,1.4,4.2,1.1,27.5,10436,5489,3337,2.75,7099,3.37,3188,20.7,14.9,64.4,10436,33.2,35,9.1
8600000US60184,60184,ZCTA5 60184,2490,1275,207,959,109,1215,181,913,121,49,47.4,50.1,104.9,37.6,21.2,16.4,1363,86.2,3.5,1.5,0,1.5,7.3,3.3,36.4,922,699,166,2.7,756,2.98,179,19.6,3.4,77.1,922,20.7,42.7,4
8600000US60185,60185,ZCTA5 60185,36164,18544,5945,11736,863,17620,5297,11021,1302,35.3,34.4,36.6,105.2,61.3,15.7,45.6,18205,90.5,2.1,2.5,0.2,0.9,3.8,1,26.1,10636,7174,2166,3.37,8470,3.78,4537,13.1,24.6,62.3,10636,45.8,31.2,6.6
8600000US60187,60187,ZCTA5 60187,28662,14153,4237,8792,1124,14509,3885,8957,1667,35.7,34.3,37.3,97.5,58,21.9,36.1,13706,74,8.8,7.2,1.7,0.7,7.6,1.1,29.5,9398,5794,2717,2.75,6681,3.31,2976,18.6,19.7,61.7,9398,33.2,38.8,10.9
8600000US60188,60188,ZCTA5 60188,43118,21220,5922,14145,1153,21898,5048,14885,1965,38,35,40.4,96.9,51.5,16.8,34.7,23478,90.7,3.4,0.8,0.3,0.8,4,1,31.5,15475,8747,4564,2.78,10911,3.38,4830,16.9,15.3,67.8,15475,34,32.8,8.1
8600000US60189,60189,ZCTA5 60189,31559,15248,4273,9907,1068,16311,3981,10909,1421,40.4,38.8,42.3,93.5,60.6,21.7,38.9,16451,82.2,7.1,1.4,0.3,0.9,8.1,1.2,30.7,11986,7331,3428,2.63,8558,3.17,3741,21.4,15.2,63.4,11986,32.9,38.4,8.9
8600000US60190,60190,ZCTA5 60190,11020,5566,1439,3670,457,5454,1056,3754,644,46.3,43.5,49.5,102.1,60.4,28.3,32.1,5900,82.4,7.5,1.1,0,0.8,8.3,1.7,33.3,4149,2807,1014,2.62,3135,3.06,1096,19.8,13,67.2,4149,28.3,43.6,7.9
8600000US60191,60191,ZCTA5 60191,14429,7032,1530,4797,705,7397,1876,4819,702,41,42,39.6,95.1,57,23.2,33.8,7330,91.1,3.5,0.4,0.4,0.8,4,1.8,26.5,5182,2675,1543,2.78,3639,3.32,1425,23.6,20.8,55.6,5182,30.6,43.5,10.9
8600000US60192,60192,ZCTA5 60192,16235,8166,2364,5353,449,8069,1940,5645,484,42.7,41.7,43.4,101.2,57.1,17.2,39.9,8613,89.5,4.1,0.4,0,0.6,5.5,1.8,37.1,5496,4320,715,2.95,4781,3.18,2168,18.5,13.3,68.2,5496,41.8,36.6,3.3
8600000US60193,60193,ZCTA5 60193,40192,19211,4785,12854,1572,20981,4361,13928,2692,41.6,38.6,43.8,91.6,58.8,25.2,33.6,20979,89.7,4.8,1.1,0.2,0.6,3.6,1,32.6,15375,8626,4581,2.6,10794,3.16,4445,30,12.6,57.3,15375,30.9,39.9,10.8
8600000US60194,60194,ZCTA5 60194,19044,9051,2283,6057,711,9993,2169,6564,1260,38,35.6,40.5,90.6,63.4,25.9,37.5,9724,90.2,4.2,1.2,0.4,0.5,3.5,1.6,33,7392,3815,2585,2.54,4807,3.2,2304,30.3,18.3,51.4,7392,33.1,38.3,12.9
